X,Y,Z,Label
360,463,962,Z
352,428,954,Z
354,391,975,Z
335,394,955,Z
336,387,947,Z
324,376,975,Z
321,384,947,Z
291,386,938,Z
290,388,933,Z
291,376,910,Z
291,374,870,Z
311,342,888,Z
315,302,880,Z
308,287,911,Z
286,266,944,Z
285,248,961,Z
278,250,963,Z
289,252,967,Z
288,245,976,Z
280,257,976,Z
272,247,1001,Z
134,174,921,Z
135,192,920,Z
134,197,926,Z
128,179,957,Z
120,168,966,Z
124,171,972,Z
115,176,963,Z
142,185,947,Z
142,171,929,Z
144,148,930,Z
122,125,906,Z
112,117,881,Z
116,102,874,Z
132,85,851,Z
127,82,853,Z
122,25,874,Z
128,11,918,Z
123,-25,936,Z
102,-54,942,Z
103,-91,946,Z
96,-119,956,Z
114,-160,962,Z
118,-194,964,Z
121,-230,948,Z
149,-278,944,Z
151,-259,951,Z
136,-232,963,Z
154,-221,961,Z
150,-195,983,Z
156,-190,1009,Z
129,-189,1032,Z
109,-181,1060,Z
102,-155,1034,Z
100,-150,1008,Z
107,-133,999,Z
95,-112,1013,Z
94,-103,1004,Z
107,-68,976,Z
113,-11,972,Z
132,24,988,Z
158,76,982,Z
175,112,1029,Z
193,133,1032,Z
213,148,1049,Z
235,162,1059,Z
245,174,1026,Z
270,206,980,Z
270,257,940,Z
252,289,905,Z
266,318,892,Z
276,340,897,Z
285,345,900,Z
280,358,895,Z
267,370,913,Z
268,381,959,Z
263,405,956,Z
283,401,957,Z
299,390,930,Z
292,414,877,Z
290,437,882,Z
320,454,867,Z
326,480,860,Z
320,519,862,Z
307,588,861,Z
296,629,880,Z
271,640,956,Z
266,630,989,Z
275,594,973,Z
267,578,905,Z
258,575,868,Z
264,578,822,Z
266,571,831,Z
241,548,853,Z
246,537,874,Z
242,553,878,Z
232,584,870,Z
223,627,892,Z
228,644,864,Z
254,652,881,Z
270,679,848,Z
293,706,789,Z
317,722,721,Z
332,778,723,Z
328,808,750,Z
332,837,783,Z
322,844,819,Z
328,817,873,Z
343,795,885,Z
346,769,867,Z
345,738,868,Z
360,721,835,Z
342,714,805,Z
362,699,797,Z
342,673,785,Z
324,633,751,Z
289,603,754,Z
310,584,774,Z
290,549,773,Z
277,534,786,Z
273,515,793,Z
295,497,764,Z
321,459,731,Z
285,435,744,Z
274,408,732,Z
247,406,759,Z
245,400,790,Z
271,353,843,Z
270,315,862,Z
248,287,881,Z
227,253,859,Z
189,244,857,Z
156,247,839,Z
153,228,803,Z
170,207,760,Z
224,230,733,Z
294,201,752,Z
277,194,811,Z
289,167,867,Z
274,119,990,Z
243,85,1051,Z
233,55,1092,Z
210,31,1155,Z
242,-1,1208,Z
258,-14,1221,Z
274,-49,1250,Z
276,-66,1251,Z
290,-83,1203,Z
308,-71,1172,Z
285,-71,1149,Z
257,-59,1138,Z
227,-44,1095,Z
203,-10,1064,Z
241,12,977,Z
268,50,928,Z
288,81,872,Z
319,56,871,Z
325,46,895,Z
322,3,946,Z
301,-30,999,Z
272,-68,1052,Z
258,-94,1065,Z
259,-115,1086,Z
286,-134,1091,Z
284,-168,1098,Z
293,-187,1107,Z
280,-231,1110,Z
265,-264,1142,Z
253,-301,1148,Z
262,-326,1189,Z
261,-358,1202,Z
250,-369,1246,Z
279,-362,1243,Z
292,-342,1215,Z
328,-303,1180,Z
364,-269,1141,Z
385,-211,1067,Z
387,-154,1017,Z
390,-99,964,Z
385,-66,931,Z
374,-56,929,Z
350,-27,864,Z
359,-12,845,Z
426,-33,874,Z
438,4,873,Z
462,38,846,Z
474,70,846,Z
479,116,875,Z
485,155,882,Z
471,229,860,Z
453,258,863,Z
427,276,850,Z
455,245,855,Z
468,252,802,Z
446,229,812,Z
396,242,802,Z
403,249,848,Z
406,278,884,Z
433,280,943,Z
471,333,941,Z
456,387,895,Z
479,417,896,Z
478,458,837,Z
462,459,834,Z
440,473,855,Z
497,483,833,Z
492,519,846,Z
535,545,882,Z
591,592,894,Z
560,679,910,Z
552,731,952,Z
555,762,970,Z
515,809,940,Z
468,806,940,Z
446,780,942,Z
396,694,940,Z
406,630,952,Z
420,567,915,Z
421,531,912,Z
388,517,911,Z
416,502,900,Z
456,530,874,Z
464,556,866,Z
466,597,884,Z
450,629,857,Z
431,647,872,Z
430,629,878,Z
418,596,900,Z
397,574,928,Z
389,537,929,Z
371,499,900,Z
355,470,877,Z
340,457,849,Z
321,447,834,Z
323,450,827,Z
315,418,838,Z
310,398,880,Z
313,372,900,Z
317,327,939,Z
309,309,971,Z
318,292,991,Z
307,293,972,Z
319,292,972,Z
321,296,937,Z
323,308,907,Z
320,295,853,Z
318,322,840,Z
327,315,838,Z
332,301,864,Z
325,275,892,Z
340,269,898,Z
344,282,911,Z
353,291,918,Z
352,310,928,Z
364,320,920,Z
350,330,936,Z
353,314,932,Z
358,312,926,Z
357,327,919,Z
359,342,935,Z
376,335,937,Z
378,350,921,Z
376,362,932,Z
381,372,913,Z
388,372,911,Z
390,380,919,Z
380,413,919,Z
377,419,942,Z
380,406,953,Z
376,399,951,Z
381,376,947,Z
395,376,941,Z
392,382,902,Z
400,391,874,Z
405,411,880,Z
396,411,926,Z
395,419,928,Z
372,404,960,Z
370,367,969,Z
365,380,936,Z
343,378,937,Z
338,363,916,Z
324,366,909,Z
327,324,914,Z
344,288,928,Z
349,266,913,Z
334,243,895,Z
340,238,908,Z
50,131,904,Z
56,122,915,Z
54,108,942,Z
45,97,950,Z
50,83,962,Z
46,77,955,Z
55,86,956,Z
47,83,936,Z
56,69,928,Z
52,66,925,Z
49,49,882,Z
61,21,875,Z
65,5,870,Z
61,-23,848,Z
70,-60,850,Z
67,-81,849,Z
44,-119,870,Z
36,-158,900,Z
55,-182,890,Z
56,-229,890,Z
54,-265,910,Z
47,-285,903,Z
52,-292,895,Z
25,-289,891,Z
36,-273,913,Z
38,-271,954,Z
39,-263,976,Z
50,-252,983,Z
68,-246,1008,Z
87,-217,993,Z
102,-204,990,Z
126,-205,990,Z
151,-198,1005,Z
162,-156,1022,Z
181,-133,1058,Z
190,-102,1074,Z
202,-93,1090,Z
205,-92,1061,Z
223,-55,1036,Z
222,-28,1042,Z
230,-7,1028,Z
228,21,1032,Z
262,41,1042,Z
273,67,1022,Z
277,92,981,Z
289,114,924,Z
293,122,882,Z
285,158,880,Z
271,163,878,Z
245,201,907,Z
229,233,950,Z
228,253,1002,Z
216,267,1013,Z
234,285,973,Z
229,278,887,Z
231,315,834,Z
205,370,815,Z
202,409,842,Z
233,428,881,Z
217,466,897,Z
213,494,943,Z
223,535,949,Z
250,579,949,Z
270,631,922,Z
271,702,874,Z
311,775,833,Z
323,833,830,Z
311,898,828,Z
318,936,837,Z
300,923,859,Z
281,927,876,Z
270,902,912,Z
256,850,928,Z
255,786,962,Z
222,740,945,Z
223,700,917,Z
219,669,909,Z
207,641,872,Z
207,620,883,Z
211,595,911,Z
203,579,911,Z
199,583,939,Z
205,567,966,Z
205,554,961,Z
207,557,943,Z
214,530,954,Z
218,512,937,Z
214,511,913,Z
218,510,889,Z
212,508,872,Z
214,517,839,Z
200,542,784,Z
195,581,760,Z
213,583,774,Z
221,566,787,Z
240,526,757,Z
228,510,748,Z
216,494,738,Z
198,502,704,Z
210,489,680,Z
250,440,668,Z
275,415,690,Z
241,390,711,Z
252,349,736,Z
260,288,758,Z
244,229,793,Z
247,195,805,Z
297,169,834,Z
274,158,851,Z
289,164,872,Z
317,134,932,Z
297,106,1003,Z
283,92,1028,Z
307,68,1068,Z
295,9,1121,Z
284,-23,1168,Z
279,-21,1182,Z
269,-11,1137,Z
294,-25,1158,Z
305,-24,1155,Z
304,-20,1142,Z
321,-34,1142,Z
294,-48,1127,Z
287,-50,1112,Z
290,-39,1107,Z
311,-29,1144,Z
298,-4,1133,Z
328,-3,1146,Z
334,-17,1152,Z
324,-32,1121,Z
314,-34,1090,Z
298,-52,1074,Z
292,-58,1029,Z
286,-67,1006,Z
294,-66,988,Z
308,-61,983,Z
312,-76,1017,Z
307,-107,1036,Z
298,-116,1036,Z
273,-138,1062,Z
263,-155,1045,Z
285,-176,1005,Z
279,-180,980,Z
283,-184,1030,Z
292,-197,1019,Z
295,-200,1005,Z
289,-202,1003,Z
305,-210,1014,Z
321,-220,1008,Z
311,-217,1017,Z
330,-215,1016,Z
351,-210,1017,Z
382,-189,1054,Z
390,-139,1030,Z
390,-84,999,Z
380,-62,1000,Z
381,-44,1018,Z
364,-81,1025,Z
366,-105,1030,Z
364,-120,1008,Z
349,-134,984,Z
365,-118,989,Z
378,-71,1006,Z
384,-50,1043,Z
419,-11,1054,Z
407,33,1074,Z
411,68,1028,Z
377,105,1035,Z
385,134,1021,Z
367,160,1013,Z
437,172,977,Z
422,203,946,Z
425,226,924,Z
479,267,911,Z
447,341,900,Z
425,428,893,Z
411,494,924,Z
421,534,923,Z
476,570,911,Z
475,617,921,Z
521,642,881,Z
537,669,832,Z
539,754,765,Z
561,860,708,Z
509,943,706,Z
507,989,735,Z
511,1026,769,Z
477,1002,833,Z
458,925,887,Z
463,858,922,Z
438,797,894,Z
422,768,847,Z
416,749,807,Z
381,759,784,Z
372,732,804,Z
350,682,858,Z
305,634,874,Z
283,591,870,Z
256,521,870,Z
238,479,855,Z
226,458,832,Z
212,439,840,Z
211,415,826,Z
229,389,835,Z
224,374,840,Z
231,331,879,Z
241,285,911,Z
231,280,930,Z
228,265,981,Z
230,255,983,Z
238,284,997,Z
257,300,973,Z
272,300,990,Z
270,279,984,Z
273,258,981,Z
260,249,957,Z
248,250,925,Z
250,264,936,Z
265,275,947,Z
258,328,901,Z
250,370,864,Z
262,376,871,Z
272,372,890,Z
268,360,920,Z
276,326,920,Z
278,308,928,Z
269,300,908,Z
262,332,899,Z
266,362,890,Z
268,397,882,Z
271,408,882,Z
275,395,927,Z
278,399,944,Z
274,400,952,Z
273,391,949,Z
291,398,951,Z
290,434,922,Z
297,449,884,Z
310,453,872,Z
316,437,895,Z
308,464,894,Z
306,466,878,Z
293,459,856,Z
298,466,867,Z
287,472,881,Z
279,450,884,Z
295,470,894,Z
263,417,913,Z
290,405,930,Z
288,386,914,Z
301,368,928,Z
290,373,917,Z
304,358,933,Z
296,354,930,Z
269,356,915,Z
284,380,931,Z
266,357,944,Z
277,343,982,Z
263,351,962,Z
261,353,993,Z
212,359,863,Z
229,287,1058,Z
269,302,1005,Z
102,233,901,Z
109,239,897,Z
104,224,914,Z
122,177,910,Z
122,127,916,Z
107,101,912,Z
114,81,908,Z
122,42,922,Z
113,16,924,Z
113,-1,918,Z
109,-30,928,Z
105,-57,953,Z
107,-99,995,Z
113,-170,997,Z
117,-229,970,Z
130,-290,970,Z
123,-338,976,Z
130,-362,965,Z
137,-341,970,Z
145,-329,993,Z
138,-306,991,Z
143,-281,990,Z
170,-273,983,Z
164,-270,987,Z
173,-280,996,Z
179,-282,1032,Z
174,-262,1013,Z
179,-209,1018,Z
189,-162,1047,Z
202,-105,1084,Z
210,-56,1080,Z
247,-30,1095,Z
257,-18,1082,Z
261,-5,1011,Z
300,11,969,Z
294,52,928,Z
327,110,909,Z
321,167,911,Z
318,221,911,Z
319,266,919,Z
305,311,942,Z
312,347,957,Z
306,408,950,Z
301,431,935,Z
330,466,931,Z
314,466,914,Z
331,469,881,Z
316,489,862,Z
306,516,864,Z
318,578,883,Z
306,619,929,Z
296,646,969,Z
312,629,1003,Z
303,644,977,Z
300,672,916,Z
289,706,878,Z
300,740,833,Z
272,762,839,Z
257,754,831,Z
262,734,825,Z
249,716,838,Z
241,707,841,Z
244,686,866,Z
240,650,887,Z
238,621,905,Z
231,588,915,Z
218,575,905,Z
223,554,885,Z
218,557,857,Z
221,540,830,Z
239,554,828,Z
245,579,816,Z
262,578,855,Z
285,571,868,Z
274,578,874,Z
262,579,851,Z
275,575,844,Z
269,577,836,Z
277,552,814,Z
286,540,820,Z
279,533,830,Z
265,496,838,Z
250,480,815,Z
241,468,791,Z
236,475,748,Z
258,453,730,Z
262,429,746,Z
285,397,807,Z
295,351,831,Z
292,301,897,Z
292,253,933,Z
281,228,956,Z
293,219,930,Z
300,216,930,Z
315,248,916,Z
338,239,947,Z
339,230,975,Z
310,229,1024,Z
285,232,1037,Z
241,243,999,Z
244,246,955,Z
320,214,938,Z
367,166,918,Z
387,115,972,Z
389,68,1005,Z
354,38,1050,Z
321,21,1071,Z
286,20,1079,Z
254,62,1005,Z
317,125,941,Z
388,119,929,Z
442,83,962,Z
448,31,1038,Z
451,-10,1110,Z
443,-56,1146,Z
383,-79,1199,Z
362,-84,1195,Z
318,-29,1132,Z
327,31,1061,Z
344,60,987,Z
365,92,906,Z
378,98,881,Z
371,79,877,Z
347,65,848,Z
337,42,844,Z
330,22,868,Z
343,18,857,Z
343,43,851,Z
372,56,857,Z
408,65,881,Z
429,28,952,Z
454,-32,986,Z
459,-126,1048,Z
455,-176,1061,Z
449,-209,1087,Z
458,-216,1134,Z
456,-210,1154,Z
478,-167,1184,Z
473,-152,1157,Z
510,-162,1133,Z
510,-159,1097,Z
511,-155,1069,Z
517,-177,1056,Z
507,-185,1055,Z
515,-170,1025,Z
486,-140,1007,Z
498,-119,996,Z
500,-113,982,Z
499,-108,968,Z
509,-116,976,Z
543,-107,962,Z
528,-80,959,Z
524,-61,1022,Z
530,-36,1065,Z
547,-36,1118,Z
612,-45,1114,Z
610,-7,1081,Z
597,35,1073,Z
585,64,1035,Z
561,97,994,Z
519,142,968,Z
482,151,951,Z
453,156,967,Z
530,114,992,Z
636,143,925,Z
609,253,902,Z
623,365,911,Z
605,501,902,Z
579,634,889,Z
538,721,889,Z
516,761,848,Z
510,724,822,Z
595,700,779,Z
570,734,759,Z
515,768,780,Z
492,786,811,Z
469,797,841,Z
413,807,837,Z
392,784,862,Z
396,708,873,Z
441,642,863,Z
417,611,832,Z
407,592,836,Z
381,560,858,Z
354,561,885,Z
334,565,880,Z
301,544,893,Z
278,514,897,Z
266,469,882,Z
260,406,886,Z
257,342,891,Z
245,290,886,Z
245,256,885,Z
242,237,852,Z
248,256,846,Z
228,288,861,Z
238,313,863,Z
244,324,875,Z
242,294,905,Z
228,272,911,Z
244,243,932,Z
249,244,933,Z
251,257,925,Z
259,268,921,Z
268,292,905,Z
280,303,908,Z
284,317,891,Z
313,331,887,Z
299,315,920,Z
308,309,945,Z
292,309,947,Z
286,301,979,Z
291,293,999,Z
276,292,1022,Z
282,289,975,Z
288,295,986,Z
277,306,981,Z
290,328,955,Z
277,324,962,Z
291,314,940,Z
293,312,933,Z
300,307,926,Z
311,334,931,Z
316,309,919,Z
299,347,950,Z
297,361,971,Z
314,366,994,Z
299,362,1006,Z
282,365,981,Z
298,362,976,Z
302,366,938,Z
271,347,957,Z
283,334,937,Z
295,313,940,Z
284,297,919,Z
264,296,916,Z
262,293,901,Z
248,309,922,Z
244,323,909,Z
240,313,888,Z
239,312,924,Z
259,291,906,Z
260,258,902,Z
266,244,903,Z
262,223,915,Z
272,228,950,Z
273,203,954,Z
302,205,960,Z
254,166,1031,Z
273,174,1032,Z
268,165,1016,Z
255,192,1023,Z
243,197,1038,Z
241,197,1042,Z
242,212,1057,Z
247,229,1004,Z
245,232,946,Z
261,246,936,Z
38,192,923,Z
25,212,882,Z
31,210,873,Z
22,220,892,Z
20,216,875,Z
15,225,860,Z
27,177,870,Z
26,150,874,Z
31,113,874,Z
45,55,885,Z
61,9,871,Z
58,-33,881,Z
47,-55,883,Z
26,-64,913,Z
11,-85,944,Z
2,-97,953,Z
-4,-145,974,Z
-12,-194,1006,Z
-5,-234,1012,Z
21,-271,975,Z
30,-295,922,Z
49,-300,894,Z
68,-297,891,Z
75,-279,915,Z
62,-235,959,Z
68,-205,1011,Z
60,-183,1042,Z
65,-172,1084,Z
83,-157,1077,Z
87,-145,1047,Z
96,-129,1059,Z
101,-132,1059,Z
108,-126,1047,Z
104,-117,1049,Z
106,-103,1030,Z
116,-64,1026,Z
141,-31,1018,Z
141,-10,1019,Z
163,-10,986,Z
190,-9,1009,Z
186,2,1009,Z
194,2,962,Z
186,47,934,Z
201,103,928,Z
200,167,955,Z
221,204,978,Z
213,213,998,Z
214,249,1004,Z
212,259,992,Z
205,298,986,Z
206,298,968,Z
228,303,988,Z
252,287,998,Z
257,293,960,Z
261,361,881,Z
281,421,841,Z
280,489,866,Z
288,568,910,Z
295,605,960,Z
301,648,982,Z
299,682,949,Z
316,689,975,Z
316,685,968,Z
348,694,940,Z
354,710,891,Z
347,734,846,Z
350,763,843,Z
349,790,880,Z
316,807,903,Z
315,799,921,Z
297,778,907,Z
288,751,909,Z
258,724,919,Z
269,683,882,Z
260,659,839,Z
266,628,825,Z
278,603,802,Z
272,608,825,Z
264,588,843,Z
270,586,853,Z
262,579,851,Z
265,563,864,Z
262,551,863,Z
260,539,845,Z
252,520,812,Z
266,504,789,Z
245,507,769,Z
238,491,730,Z
239,452,718,Z
226,439,701,Z
237,430,724,Z
253,399,746,Z
261,380,738,Z
262,382,754,Z
262,422,759,Z
270,439,767,Z
280,442,775,Z
275,435,817,Z
279,388,870,Z
292,337,898,Z
267,299,910,Z
274,227,927,Z
256,182,950,Z
259,192,921,Z
307,174,925,Z
303,140,978,Z
278,135,1002,Z
255,143,1019,Z
258,147,967,Z
246,169,931,Z
238,193,918,Z
282,182,927,Z
302,167,943,Z
330,159,942,Z
350,124,974,Z
338,91,1035,Z
313,77,1105,Z
289,77,1120,Z
287,91,1081,Z
315,91,1052,Z
351,71,1065,Z
358,73,1057,Z
381,57,1071,Z
390,17,1121,Z
367,2,1151,Z
341,5,1158,Z
350,6,1135,Z
339,22,1089,Z
347,37,1095,Z
380,26,1059,Z
380,7,1071,Z
361,-5,1046,Z
353,-8,1033,Z
358,-11,1020,Z
318,15,994,Z
335,23,971,Z
359,0,942,Z
375,-29,938,Z
375,-45,932,Z
389,-81,955,Z
395,-124,953,Z
401,-134,950,Z
428,-140,973,Z
411,-189,1005,Z
418,-192,1063,Z
395,-203,1127,Z
409,-218,1152,Z
400,-202,1169,Z
406,-202,1163,Z
435,-197,1164,Z
459,-198,1144,Z
478,-172,1096,Z
485,-165,1054,Z
490,-168,1015,Z
493,-141,955,Z
463,-113,941,Z
465,-110,957,Z
497,-100,955,Z
502,-102,963,Z
529,-102,982,Z
533,-99,976,Z
534,-88,953,Z
538,-73,956,Z
531,-48,962,Z
533,-19,926,Z
507,9,935,Z
545,-33,971,Z
600,-88,988,Z
599,-57,989,Z
560,-12,1022,Z
570,50,1062,Z
658,95,1086,Z
662,159,1066,Z
677,211,1008,Z
632,281,965,Z
589,354,933,Z
575,405,882,Z
595,480,832,Z
549,596,783,Z
546,684,833,Z
647,717,877,Z
640,775,894,Z
672,827,875,Z
585,873,798,Z
552,916,775,Z
564,899,784,Z
567,880,765,Z
539,893,774,Z
491,880,810,Z
495,858,802,Z
487,838,815,Z
494,812,845,Z
479,781,856,Z
452,782,864,Z
433,774,850,Z
403,736,836,Z
400,714,832,Z
365,674,820,Z
348,657,827,Z
329,606,869,Z
308,554,861,Z
291,487,880,Z
274,438,870,Z
271,399,865,Z
265,404,839,Z
266,411,839,Z
266,386,869,Z
275,359,847,Z
278,328,854,Z
280,323,858,Z
276,322,872,Z
273,326,908,Z
284,328,929,Z
282,325,973,Z
288,317,973,Z
292,316,953,Z
289,313,932,Z
283,329,891,Z
301,346,889,Z
301,370,872,Z
316,371,876,Z
325,367,899,Z
326,347,921,Z
327,341,925,Z
327,358,974,Z
323,364,986,Z
328,366,985,Z
345,395,980,Z
342,429,947,Z
337,431,949,Z
336,432,937,Z
358,401,944,Z
363,374,945,Z
344,344,939,Z
361,320,960,Z
336,347,945,Z
313,378,947,Z
302,406,940,Z
309,428,925,Z
340,422,927,Z
341,427,911,Z
329,427,924,Z
342,410,940,Z
323,400,936,Z
320,391,961,Z
304,378,976,Z
315,349,987,Z
322,356,1024,Z
321,331,1008,Z
304,329,1021,Z
304,326,996,Z
308,325,973,Z
286,337,962,Z
280,352,963,Z
288,366,982,Z
282,377,1002,Z
279,379,1013,Z
275,358,1025,Z
271,330,1003,Z
244,326,998,Z
231,307,1010,Z
236,310,973,Z
225,318,972,Z
218,306,974,Z
214,344,937,Z
207,381,945,Z
199,376,951,Z
198,355,955,Z
200,322,1002,Z
200,261,1018,Z
182,243,996,Z
164,206,1022,Z
182,174,1030,Z
171,176,999,Z
175,208,966,Z
171,244,953,Z
165,272,937,Z
171,296,930,Z
174,305,952,Z
175,294,971,Z
186,269,994,Z
172,224,1022,Z
173,197,1053,Z
158,178,1056,Z
161,190,1030,Z
153,229,1028,Z
103,149,960,Z
110,162,928,Z
91,178,936,Z
74,160,925,Z
82,149,918,Z
83,137,890,Z
95,129,905,Z
108,113,926,Z
100,81,923,Z
95,63,918,Z
85,42,922,Z
96,24,905,Z
91,47,916,Z
99,26,915,Z
83,12,951,Z
90,-4,954,Z
77,-44,961,Z
100,-83,988,Z
100,-125,1024,Z
115,-156,1064,Z
138,-188,1085,Z
160,-211,1075,Z
158,-223,1048,Z
154,-247,1039,Z
172,-269,1019,Z
173,-291,986,Z
166,-290,955,Z
179,-277,920,Z
152,-267,916,Z
161,-282,952,Z
166,-265,939,Z
158,-237,895,Z
169,-252,906,Z
144,-255,902,Z
160,-275,917,Z
154,-289,903,Z
153,-274,932,Z
156,-252,920,Z
161,-216,930,Z
165,-158,957,Z
167,-126,997,Z
159,-99,986,Z
175,-94,955,Z
178,-67,943,Z
187,-33,915,Z
197,-19,945,Z
215,22,950,Z
219,34,972,Z
246,81,989,Z
252,143,997,Z
240,181,1028,Z
256,227,1026,Z
276,277,1026,Z
305,348,998,Z
340,379,961,Z
385,405,933,Z
389,439,858,Z
390,482,837,Z
368,541,833,Z
356,602,837,Z
334,638,860,Z
324,688,896,Z
310,712,933,Z
335,739,957,Z
339,751,949,Z
351,741,931,Z
356,749,892,Z
371,745,831,Z
364,744,800,Z
348,756,776,Z
337,791,769,Z
323,813,803,Z
302,835,834,Z
284,845,862,Z
288,825,892,Z
290,784,864,Z
286,731,871,Z
283,656,873,Z
271,610,864,Z
262,589,877,Z
268,575,878,Z
266,561,890,Z
266,556,899,Z
258,567,912,Z
287,577,904,Z
287,591,920,Z
299,589,933,Z
308,578,913,Z
288,570,914,Z
294,557,894,Z
289,530,881,Z
281,513,869,Z
283,486,827,Z
271,484,771,Z
284,484,743,Z
289,470,738,Z
288,482,754,Z
300,477,756,Z
268,472,778,Z
239,450,788,Z
247,426,801,Z
228,414,792,Z
238,385,817,Z
249,397,769,Z
230,412,750,Z
261,391,753,Z
262,354,770,Z
232,325,794,Z
248,293,806,Z
243,271,822,Z
220,248,858,Z
232,213,914,Z
278,183,925,Z
286,153,922,Z
328,125,959,Z
299,100,1008,Z
274,74,1018,Z
280,38,1020,Z
280,31,1071,Z
332,10,1101,Z
324,-17,1167,Z
306,-19,1182,Z
282,-8,1188,Z
276,13,1150,Z
272,60,1114,Z
292,67,1090,Z
316,79,1077,Z
343,79,1048,Z
354,66,1069,Z
343,49,1072,Z
337,37,1061,Z
322,22,1053,Z
299,-5,1036,Z
291,23,992,Z
303,51,953,Z
320,68,954,Z
337,88,951,Z
312,91,923,Z
330,75,923,Z
335,48,916,Z
318,36,911,Z
305,17,911,Z
293,21,930,Z
293,34,929,Z
326,52,893,Z
330,54,887,Z
353,22,871,Z
345,11,863,Z
345,2,861,Z
363,-44,903,Z
353,-110,932,Z
380,-161,957,Z
390,-179,999,Z
383,-185,1066,Z
400,-208,1123,Z
396,-227,1182,Z
401,-239,1184,Z
394,-217,1154,Z
422,-245,1150,Z
439,-232,1117,Z
459,-226,1039,Z
496,-231,993,Z
508,-220,998,Z
483,-175,980,Z
491,-166,1009,Z
509,-147,1060,Z
516,-108,1077,Z
517,-108,1075,Z
513,-101,1084,Z
523,-100,1027,Z
520,-60,982,Z
529,-29,968,Z
564,-14,968,Z
564,51,938,Z
568,91,960,Z
557,143,977,Z
534,194,998,Z
547,228,1018,Z
552,267,1038,Z
570,286,1055,Z
559,306,1025,Z
639,326,973,Z
717,388,899,Z
695,514,807,Z
641,629,783,Z
661,687,786,Z
639,792,775,Z
628,843,812,Z
622,893,857,Z
582,912,883,Z
557,894,899,Z
584,848,885,Z
600,807,848,Z
579,815,807,Z
560,846,794,Z
542,882,790,Z
504,873,820,Z
449,829,857,Z
412,762,891,Z
373,701,880,Z
363,606,885,Z
335,514,901,Z
314,457,891,Z
309,415,879,Z
287,373,878,Z
286,357,838,Z
280,362,849,Z
272,362,866,Z
264,354,866,Z
248,330,888,Z
257,305,895,Z
267,265,909,Z
260,225,897,Z
269,209,914,Z
279,208,924,Z
273,232,933,Z
289,237,937,Z
287,265,900,Z
300,283,889,Z
301,306,902,Z
302,296,926,Z
318,281,949,Z
325,270,944,Z
334,268,947,Z
316,257,962,Z
328,271,943,Z
340,307,964,Z
324,329,942,Z
328,345,957,Z
347,338,962,Z
348,343,914,Z
366,329,890,Z
363,345,895,Z
359,349,905,Z
343,358,917,Z
356,371,930,Z
356,366,956,Z
359,363,954,Z
347,368,974,Z
341,377,975,Z
379,398,933,Z
345,405,933,Z
364,417,926,Z
353,399,910,Z
57,180,956,Z
55,174,934,Z
64,155,935,Z
67,142,920,Z
68,129,910,Z
64,108,900,Z
61,94,867,Z
69,53,860,Z
68,27,830,Z
66,-8,816,Z
62,-42,814,Z
64,-86,785,Z
52,-113,816,Z
44,-165,816,Z
56,-208,846,Z
48,-259,860,Z
52,-303,898,Z
44,-330,919,Z
56,-340,922,Z
64,-349,919,Z
54,-340,916,Z
78,-343,916,Z
88,-342,934,Z
92,-357,976,Z
96,-371,972,Z
94,-360,952,Z
107,-355,953,Z
111,-334,936,Z
108,-299,982,Z
133,-257,988,Z
119,-222,993,Z
130,-189,1036,Z
150,-175,1069,Z
150,-160,1054,Z
170,-133,1023,Z
172,-109,1016,Z
195,-82,995,Z
212,-70,973,Z
207,-28,949,Z
218,36,927,Z
219,83,931,Z
235,135,943,Z
214,181,1003,Z
214,211,1038,Z
233,235,1026,Z
230,243,1067,Z
241,247,1060,Z
266,246,1047,Z
276,256,984,Z
51,421,913,Z
269,350,951,Z
262,385,945,Z
255,430,952,Z
242,462,978,Z
251,514,984,Z
258,532,1007,Z
243,534,1039,Z
240,533,1025,Z
266,519,986,Z
263,543,950,Z
269,587,896,Z
273,624,880,Z
272,682,870,Z
285,705,879,Z
265,736,898,Z
253,770,902,Z
231,757,931,Z
214,731,958,Z
225,703,904,Z
218,657,894,Z
207,619,865,Z
214,598,841,Z
189,621,806,Z
193,614,828,Z
187,592,842,Z
173,577,842,Z
175,554,844,Z
201,531,843,Z
187,508,815,Z
162,518,789,Z
173,520,795,Z
170,535,770,Z
177,554,740,Z
190,580,752,Z
209,590,763,Z
221,567,810,Z
253,513,882,Z
246,467,922,Z
249,438,924,Z
230,411,911,Z
204,397,888,Z
187,426,865,Z
193,493,818,Z
233,527,802,Z
266,531,798,Z
256,533,805,Z
250,529,819,Z
270,512,842,Z
254,471,854,Z
279,430,882,Z
316,400,932,Z
318,395,918,Z
327,354,947,Z
329,339,992,Z
318,306,1037,Z
322,265,1052,Z
316,211,1055,Z
308,182,1039,Z
323,111,1066,Z
314,145,1047,Z
348,116,1096,Z
386,91,1170,Z
379,77,1213,Z
374,58,1224,Z
353,47,1247,Z
328,2,1258,Z
305,-30,1228,Z
284,-35,1169,Z
276,-20,1119,Z
288,1,1080,Z
317,19,1013,Z
317,17,1037,Z
314,37,1022,Z
320,29,1025,Z
315,6,1042,Z
313,1,1073,Z
286,15,1076,Z
272,14,1046,Z
262,26,1036,Z
240,47,986,Z
253,61,917,Z
292,41,862,Z
312,30,836,Z
295,33,825,Z
290,10,828,Z
285,1,887,Z
268,-9,882,Z
274,-22,895,Z
297,-17,876,Z
