X,Y,Z,Label
192,-267,968,V
196,-256,970,V
175,-253,990,V
187,-229,977,V
25,259,881,V
0,287,852,V
-11,301,813,V
2,345,814,V
28,365,821,V
40,362,892,V
57,323,933,V
49,272,989,V
58,248,984,V
36,234,993,V
53,238,991,V
77,250,956,V
96,235,932,V
119,236,940,V
133,221,954,V
133,205,990,V
116,178,986,V
117,176,995,V
120,183,980,V
119,201,960,V
137,209,919,V
141,227,911,V
164,239,878,V
168,236,826,V
169,260,798,V
137,301,788,V
150,338,794,V
122,354,778,V
137,390,757,V
153,390,774,V
167,356,796,V
169,312,814,V
156,276,843,V
141,241,886,V
122,243,895,V
108,255,894,V
122,269,874,V
108,270,886,V
146,285,867,V
190,247,895,V
182,190,945,V
176,164,965,V
151,115,971,V
122,65,964,V
66,66,913,V
51,133,847,V
82,197,770,V
112,241,678,V
158,256,679,V
157,228,698,V
150,205,739,V
139,175,782,V
104,146,817,V
125,183,795,V
165,202,778,V
222,223,807,V
269,173,807,V
264,149,823,V
294,113,854,V
253,92,910,V
243,99,930,V
262,138,926,V
307,203,931,V
378,175,967,V
356,141,984,V
356,96,918,V
307,56,840,V
283,48,803,V
282,76,831,V
316,131,816,V
356,176,820,V
394,205,824,V
455,176,825,V
461,110,890,V
453,57,889,V
486,32,879,V
514,52,884,V
564,102,932,V
598,131,1008,V
619,172,1059,V
649,129,1079,V
662,61,1107,V
649,21,1162,V
676,21,1112,V
677,30,1095,V
698,82,1102,V
723,93,1077,V
716,106,1166,V
724,54,1275,V
733,23,1276,V
720,12,1271,V
703,27,1239,V
715,35,1217,V
717,48,1205,V
690,68,1148,V
683,86,1118,V
675,119,1091,V
673,144,1056,V
657,139,1111,V
637,163,1035,V
626,149,994,V
595,162,944,V
590,151,899,V
570,168,849,V
552,189,837,V
544,197,847,V
545,202,864,V
562,213,850,V
547,199,849,V
543,182,832,V
525,188,803,V
543,189,799,V
546,207,791,V
546,231,826,V
551,238,820,V
550,241,831,V
546,233,848,V
545,217,905,V
551,230,939,V
563,233,959,V
562,235,958,V
578,263,950,V
589,289,955,V
611,313,979,V
619,301,1021,V
615,290,1022,V
604,260,1030,V
602,266,1053,V
595,270,1049,V
594,300,1056,V
608,308,1025,V
590,313,997,V
589,302,999,V
576,307,989,V
553,279,1014,V
531,248,1015,V
503,255,1012,V
508,277,1006,V
504,298,994,V
511,314,992,V
504,306,978,V
500,281,1002,V
487,241,1005,V
461,239,995,V
462,215,1020,V
480,225,1009,V
485,237,994,V
485,242,1005,V
499,239,1006,V
496,214,1048,V
467,158,1078,V
457,128,1102,V
439,112,1055,V
425,150,1048,V
433,191,1026,V
458,207,998,V
465,205,963,V
445,189,939,V
425,171,904,V
389,121,905,V
345,42,907,V
306,19,923,V
290,-20,967,V
288,-19,965,V
298,10,950,V
323,17,949,V
339,14,897,V
330,6,833,V
309,-19,798,V
279,-47,815,V
275,-109,881,V
242,-171,940,V
226,-202,947,V
241,-210,940,V
250,-169,925,V
289,-129,887,V
287,-117,811,V
259,-139,770,V
230,-119,729,V
213,-152,749,V
182,-237,774,V
174,-301,802,V
162,-316,797,V
199,-306,781,V
222,-254,764,V
259,-202,726,V
254,-171,700,V
240,-173,659,V
206,-221,659,V
148,-258,664,V
132,-296,675,V
90,-343,687,V
68,-339,704,V
69,-330,748,V
75,-285,747,V
71,-250,749,V
75,-228,759,V
91,-231,772,V
82,-229,801,V
69,-244,825,V
64,-247,840,V
69,-252,855,V
61,-246,895,V
71,-219,904,V
83,-191,949,V
88,-175,966,V
107,-163,980,V
117,-184,983,V
110,-188,954,V
111,-190,947,V
126,-184,988,V
131,-160,1017,V
150,-158,1005,V
164,-142,1040,V
171,-117,1063,V
177,-118,1081,V
174,-113,1084,V
172,-106,1053,V
178,-103,1047,V
187,-94,1027,V
177,-83,1005,V
180,-84,1011,V
173,-108,1017,V
153,-125,1014,V
146,-141,1018,V
142,-141,1018,V
151,-144,1059,V
158,-144,1035,V
161,-132,998,V
151,-142,988,V
147,-165,976,V
147,-198,969,V
146,-201,977,V
173,-222,993,V
169,-236,996,V
171,-255,1000,V
182,-272,1032,V
191,-266,1015,V
197,-272,1012,V
76,246,989,V
83,238,1015,V
79,230,1009,V
87,234,972,V
82,231,921,V
88,229,891,V
91,229,916,V
85,217,952,V
75,198,958,V
64,183,954,V
47,167,913,V
51,191,881,V
66,204,852,V
75,226,857,V
74,215,861,V
87,209,839,V
89,214,831,V
92,212,830,V
78,235,795,V
88,275,777,V
97,302,763,V
110,320,752,V
118,320,767,V
107,314,757,V
100,306,739,V
93,294,726,V
90,298,712,V
87,279,733,V
59,270,748,V
79,252,740,V
70,245,730,V
91,235,784,V
125,209,842,V
132,168,904,V
141,131,902,V
119,91,909,V
98,80,872,V
84,95,860,V
83,133,754,V
99,202,710,V
142,249,670,V
176,252,644,V
183,281,673,V
211,229,746,V
194,166,841,V
180,138,941,V
188,116,942,V
195,107,927,V
230,138,887,V
270,176,845,V
330,173,845,V
336,191,864,V
319,170,826,V
404,140,845,V
375,138,892,V
397,163,961,V
435,189,1007,V
495,245,1043,V
605,188,1104,V
594,173,1073,V
581,147,1110,V
590,106,1120,V
535,97,1158,V
527,80,1197,V
560,107,1184,V
558,98,1221,V
552,73,1272,V
546,67,1337,V
585,27,1263,V
575,26,1264,V
604,44,1273,V
580,75,1266,V
584,84,1299,V
564,53,1331,V
543,45,1327,V
523,11,1352,V
510,17,1323,V
529,29,1256,V
522,72,1165,V
517,95,1103,V
503,129,1052,V
481,155,1036,V
469,174,1030,V
447,182,1009,V
444,173,987,V
431,176,940,V
422,186,885,V
444,208,874,V
447,235,836,V
453,239,872,V
439,226,863,V
431,240,872,V
423,240,876,V
414,242,899,V
413,254,926,V
441,279,937,V
448,277,939,V
447,258,941,V
433,258,928,V
444,265,942,V
427,278,968,V
441,301,979,V
450,312,1022,V
439,296,1025,V
446,284,1051,V
446,282,1073,V
445,294,1075,V
455,299,1079,V
458,313,1066,V
462,311,1072,V
446,301,1064,V
442,289,1082,V
435,295,1065,V
426,269,1063,V
436,263,1102,V
415,265,1175,V
432,251,1170,V
431,262,1124,V
431,264,1114,V
432,282,1126,V
428,260,1108,V
433,245,1105,V
423,214,1085,V
396,178,1093,V
361,166,1077,V
359,177,1063,V
371,166,1048,V
374,179,1018,V
350,180,1005,V
353,189,960,V
312,207,919,V
294,180,938,V
293,162,933,V
267,120,958,V
261,86,977,V
242,57,978,V
235,48,968,V
254,59,952,V
249,72,893,V
245,107,879,V
255,128,900,V
255,131,908,V
236,110,939,V
230,49,967,V
206,-59,1009,V
168,-140,1090,V
153,-131,1085,V
198,-89,1022,V
249,-9,1014,V
300,64,934,V
321,52,932,V
302,34,882,V
248,1,853,V
222,-46,838,V
202,-129,881,V
186,-173,908,V
196,-177,912,V
229,-111,918,V
271,-67,931,V
258,-69,911,V
244,-75,864,V
224,-134,840,V
177,-220,823,V
162,-296,839,V
158,-346,835,V
133,-347,808,V
171,-268,758,V
196,-192,722,V
196,-146,710,V
186,-139,728,V
164,-200,730,V
128,-271,745,V
111,-317,726,V
70,-370,725,V
41,-372,743,V
10,-346,717,V
8,-298,695,V
-12,-288,742,V
-25,-285,744,V
-51,-267,800,V
-45,-240,846,V
-25,-205,840,V
-17,-181,871,V
-15,-153,871,V
7,-131,867,V
-2,-124,882,V
-7,-120,948,V
6,-114,958,V
22,-120,1004,V
32,-146,1069,V
55,-200,1058,V
36,-152,1025,V
63,-128,1064,V
85,-107,1077,V
92,-97,1081,V
105,-97,1078,V
99,-110,1062,V
90,-133,1063,V
89,-153,1051,V
90,-165,1055,V
70,-170,1016,V
87,-156,1022,V
82,-158,1011,V
116,343,947,V
108,314,946,V
113,301,960,V
100,293,933,V
95,288,913,V
90,283,907,V
96,272,908,V
95,252,911,V
108,234,909,V
113,213,935,V
100,192,957,V
96,185,958,V
82,193,932,V
70,200,904,V
67,234,882,V
70,247,849,V
78,242,847,V
96,222,860,V
100,181,854,V
88,164,835,V
87,152,813,V
80,172,804,V
73,187,790,V
83,235,747,V
111,272,713,V
131,294,686,V
149,293,658,V
165,268,690,V
170,231,756,V
168,208,797,V
146,189,816,V
124,174,792,V
92,167,738,V
87,203,681,V
119,220,646,V
142,224,683,V
156,246,687,V
161,243,730,V
180,231,801,V
201,209,852,V
208,215,831,V
235,186,809,V
240,203,797,V
270,184,826,V
279,177,857,V
278,173,886,V
266,181,861,V
283,205,867,V
311,207,881,V
350,199,895,V
372,154,968,V
431,69,1015,V
398,5,1052,V
366,-22,1073,V
379,-9,1064,V
406,52,1077,V
454,126,1064,V
523,197,989,V
589,207,991,V
607,244,1000,V
636,245,1060,V
641,213,1128,V
627,197,1183,V
610,199,1225,V
617,200,1211,V
605,204,1202,V
618,234,1172,V
630,261,1119,V
645,268,1054,V
646,237,1031,V
642,243,1032,V
623,221,1060,V
593,202,1119,V
582,175,1131,V
574,187,1126,V
582,192,1089,V
579,180,1051,V
560,196,948,V
564,206,918,V
572,215,936,V
583,212,1008,V
575,205,1051,V
580,197,1073,V
571,160,1078,V
560,153,1048,V
560,165,999,V
575,186,1009,V
570,212,956,V
568,245,927,V
566,263,889,V
552,281,894,V
551,276,915,V
542,272,895,V
529,270,899,V
533,266,860,V
547,269,853,V
530,278,819,V
533,287,822,V
527,308,815,V
511,310,805,V
502,316,805,V
495,318,809,V
501,317,844,V
488,333,854,V
495,339,879,V
495,332,882,V
496,341,880,V
485,370,894,V
496,380,916,V
505,413,944,V
523,437,968,V
542,444,1000,V
562,441,1014,V
565,431,1016,V
570,423,1024,V
545,419,1017,V
542,419,980,V
544,409,1002,V
535,386,1032,V
524,386,1036,V
517,366,1034,V
502,347,1041,V
493,335,1066,V
492,336,1061,V
485,323,1036,V
466,312,1048,V
453,293,1005,V
440,275,984,V
413,284,976,V
412,293,970,V
417,290,1000,V
431,263,1001,V
409,244,1009,V
395,206,1021,V
391,182,1003,V
396,160,1007,V
385,145,968,V
389,147,948,V
374,164,902,V
378,167,926,V
371,145,943,V
355,131,940,V
362,114,953,V
360,116,1000,V
349,117,958,V
348,117,937,V
351,104,910,V
326,76,944,V
353,49,958,V
339,39,1009,V
346,28,1049,V
338,43,1077,V
336,93,1059,V
364,150,1041,V
376,185,963,V
348,187,899,V
307,148,884,V
285,120,898,V
220,74,911,V
206,5,1019,V
203,-93,1049,V
206,-134,1027,V
213,-152,1019,V
243,-136,926,V
271,-95,804,V
282,-81,767,V
288,-105,725,V
288,-132,721,V
257,-207,784,V
218,-271,813,V
180,-325,791,V
175,-345,726,V
185,-336,650,V
187,-308,560,V
207,-264,550,V
197,-247,527,V
190,-259,582,V
156,-277,626,V
126,-282,663,V
94,-276,708,V
100,-249,734,V
89,-196,796,V
106,-166,802,V
99,-136,786,V
78,-123,769,V
67,-142,793,V
46,-163,820,V
46,-159,894,V
67,-152,928,V
70,-134,990,V
80,-105,1004,V
104,-74,1031,V
129,-46,1031,V
139,-45,1046,V
149,-65,1006,V
126,-63,1008,V
150,-72,1039,V
148,-79,1063,V
155,-56,1054,V
167,-30,1066,V
174,-6,1071,V
190,8,1083,V
197,33,1094,V
199,33,1062,V
191,-2,1037,V
182,-35,987,V
161,-55,979,V
153,-46,1001,V
155,-49,1005,V
73,323,943,V
63,359,906,V
63,389,899,V
86,418,892,V
109,408,900,V
104,384,931,V
108,355,945,V
123,341,946,V
124,326,968,V
156,338,992,V
174,349,1023,V
180,340,1042,V
183,319,1031,V
174,285,1028,V
155,264,1019,V
148,248,983,V
138,251,968,V
126,237,928,V
119,254,911,V
109,263,882,V
97,265,883,V
90,254,873,V
84,258,835,V
74,252,802,V
86,241,791,V
63,227,774,V
62,229,764,V
52,218,773,V
52,227,789,V
45,243,770,V
57,267,748,V
73,275,718,V
56,275,696,V
49,282,643,V
51,278,608,V
53,308,609,V
77,322,669,V
92,320,697,V
85,302,719,V
75,275,740,V
70,231,732,V
76,180,752,V
115,148,701,V
115,136,728,V
182,135,791,V
205,147,835,V
217,161,885,V
227,181,915,V
264,188,940,V
302,179,955,V
314,155,955,V
334,170,966,V
343,161,926,V
333,188,872,V
323,224,817,V
318,260,803,V
324,295,834,V
337,325,825,V
351,319,810,V
346,297,816,V
349,309,812,V
366,295,810,V
376,264,814,V
414,215,808,V
434,196,789,V
418,191,852,V
465,142,983,V
488,125,1029,V
504,112,1101,V
497,94,1151,V
569,113,1105,V
553,123,1114,V
638,155,1093,V
633,169,1156,V
700,181,1174,V
684,190,1158,V
668,198,1177,V
668,194,1177,V
669,191,1188,V
676,197,1143,V
678,216,1129,V
670,216,1134,V
667,227,1129,V
663,245,1079,V
642,268,1063,V
640,281,1004,V
641,298,966,V
644,278,945,V
626,266,933,V
628,219,956,V
610,179,1032,V
610,179,1048,V
614,185,1087,V
613,188,1083,V
617,195,1021,V
612,210,981,V
607,218,924,V
586,226,908,V
581,214,882,V
567,211,849,V
573,216,878,V
564,228,902,V
576,249,872,V
566,264,854,V
568,276,818,V
565,274,794,V
558,282,777,V
560,297,743,V
557,297,769,V
550,301,777,V
543,311,803,V
544,332,805,V
540,341,826,V
531,353,830,V
541,352,862,V
542,375,911,V
551,385,951,V
564,401,966,V
579,422,968,V
592,442,945,V
607,466,944,V
614,473,977,V
620,471,1005,V
620,468,1022,V
603,459,1034,V
612,446,1056,V
586,425,1050,V
582,420,1020,V
570,405,1015,V
570,389,1005,V
542,379,998,V
536,380,969,V
518,369,950,V
508,362,957,V
492,334,946,V
475,320,960,V
465,317,977,V
472,291,1014,V
477,279,989,V
485,262,975,V
503,251,956,V
489,243,932,V
468,209,934,V
453,206,931,V
446,186,939,V
420,156,944,V
411,135,937,V
414,133,912,V
400,131,939,V
428,127,969,V
446,129,971,V
434,119,913,V
410,103,898,V
363,77,877,V
353,52,882,V
317,35,895,V
323,-2,933,V
330,-5,938,V
344,10,941,V
373,31,963,V
386,49,965,V
401,46,952,V
383,41,907,V
370,23,857,V
340,-10,878,V
313,-52,882,V
290,-99,859,V
273,-122,859,V
244,-108,865,V
256,-104,852,V
253,-101,853,V
245,-66,832,V
251,-60,821,V
245,-74,831,V
233,-95,822,V
227,-131,828,V
194,-108,824,V
203,-80,854,V
219,-52,853,V
241,-45,869,V
260,-59,876,V
243,-89,857,V
205,-127,803,V
170,-189,781,V
150,-223,766,V
125,-243,750,V
126,-232,745,V
126,-209,735,V
128,-180,737,V
119,-173,747,V
94,-182,740,V
90,-192,773,V
82,-213,776,V
73,-241,801,V
66,-246,810,V
80,-215,841,V
93,-159,873,V
115,-131,878,V
142,-78,895,V
136,-74,884,V
156,-87,902,V
133,-75,902,V
124,-109,948,V
120,-114,973,V
114,-114,992,V
134,-84,1021,V
145,-41,1036,V
159,-5,1053,V
174,0,1066,V
173,-8,1057,V
178,-36,1074,V
176,-31,1078,V
179,-40,1073,V
198,-43,1061,V
205,-32,1059,V
219,2,1047,V
234,15,1052,V
240,15,1059,V
234,5,1043,V
212,-35,1060,V
199,-59,1048,V
183,-67,1024,V
189,-74,1024,V
186,-71,1008,V
179,-68,980,V
170,-85,1007,V
177,-110,1020,V
190,-135,1018,V
175,-138,1009,V
194,-147,1008,V
212,-122,1001,V
224,-111,999,V
217,-115,1000,V
231,-132,1017,V
73,427,846,V
80,402,847,V
96,358,873,V
103,351,888,V
95,326,915,V
84,321,914,V
85,298,917,V
78,281,904,V
91,267,892,V
85,250,908,V
94,228,892,V
90,211,886,V
88,203,867,V
90,216,874,V
96,205,873,V
94,187,867,V
95,167,859,V
95,147,828,V
74,138,824,V
86,124,808,V
84,103,773,V
85,101,770,V
94,107,735,V
94,90,747,V
84,114,724,V
88,130,693,V
99,155,691,V
85,188,679,V
94,214,680,V
122,216,625,V
146,208,633,V
161,219,655,V
180,227,698,V
185,240,751,V
195,248,766,V
219,238,786,V
222,233,821,V
226,213,805,V
213,228,781,V
217,222,772,V
240,215,768,V
243,228,759,V
261,260,789,V
256,259,835,V
239,271,861,V
259,265,844,V
257,268,857,V
301,255,811,V
330,244,822,V
350,216,827,V
358,220,828,V
372,219,834,V
385,229,902,V
410,235,917,V
455,234,957,V
495,226,1026,V
558,207,1070,V
562,182,1145,V
590,175,1182,V
621,175,1162,V
631,196,1108,V
661,241,1076,V
685,293,1027,V
724,372,1021,V
751,410,1038,V
766,416,1035,V
736,439,1051,V
715,412,1048,V
693,349,1039,V
655,330,995,V
639,319,969,V
636,331,937,V
652,349,950,V
672,360,912,V
668,336,962,V
666,309,1032,V
662,269,1096,V
650,227,1115,V
649,201,1115,V
650,202,1080,V
669,213,1072,V
684,241,1064,V
687,261,1021,V
673,271,999,V
672,261,994,V
649,253,989,V
646,250,983,V
635,256,971,V
643,253,929,V
625,262,907,V
620,273,854,V
616,278,812,V
611,299,767,V
589,306,746,V
582,306,759,V
570,299,759,V
567,300,772,V
557,296,757,V
558,303,757,V
558,300,746,V
552,287,731,V
551,276,727,V
541,264,714,V
533,272,742,V
533,270,770,V
532,271,793,V
538,272,753,V
537,281,768,V
536,299,790,V
525,320,803,V
534,330,814,V
536,347,819,V
547,359,836,V
553,379,845,V
566,391,869,V
575,415,894,V
597,442,916,V
604,455,943,V
621,465,943,V
615,466,970,V
631,483,948,V
636,479,969,V
627,471,975,V
634,461,961,V
604,444,970,V
603,422,965,V
589,402,963,V
580,383,981,V
568,387,979,V
577,368,985,V
569,394,979,V
571,403,1022,V
604,382,1045,V
597,386,1038,V
595,351,1007,V
589,315,1007,V
570,301,969,V
568,288,992,V
552,270,1004,V
561,251,1021,V
556,258,986,V
546,253,1002,V
531,235,1015,V
536,219,981,V
518,178,994,V
517,170,978,V
511,179,976,V
513,186,966,V
495,175,944,V
482,165,920,V
463,144,942,V
451,110,916,V
427,93,890,V
424,75,877,V
397,66,900,V
396,97,880,V
397,126,901,V
400,145,912,V
390,158,891,V
367,168,877,V
355,141,867,V
326,68,894,V
278,-11,889,V
262,-48,856,V
203,-77,871,V
233,-92,852,V
238,-96,859,V
268,-81,865,V
278,-59,898,V
285,-59,918,V
322,-65,886,V
336,-73,873,V
339,-78,814,V
338,-82,784,V
330,-67,781,V
329,-47,716,V
311,-46,697,V
299,-88,694,V
262,-117,636,V
225,-159,614,V
157,-197,599,V
144,-181,585,V
114,-189,607,V
108,-182,638,V
105,-175,663,V
104,-181,686,V
71,-212,726,V
40,-227,750,V
31,-216,774,V
28,-192,797,V
39,-145,790,V
71,-73,843,V
99,-43,882,V
116,-51,925,V
113,-101,944,V
95,-133,952,V
96,-146,946,V
118,-162,986,V
121,-118,1028,V
142,-67,1043,V
191,-13,1051,V
204,23,1036,V
213,25,1055,V
207,26,1072,V
204,-4,1081,V
201,-6,1079,V
193,13,1043,V
196,48,1036,V
219,62,1041,V
215,70,1062,V
222,61,1050,V
210,16,1067,V
191,-32,1032,V
175,-58,1030,V
167,-76,1029,V
161,-64,1037,V
166,-40,1008,V
178,-27,987,V
177,7,971,V
170,0,951,V
154,-21,985,V
140,-58,981,V
141,-73,1011,V
148,-92,1023,V
164,233,984,V
158,219,985,V
154,208,1009,V
155,202,1010,V
143,218,981,V
146,241,978,V
154,273,938,V
154,281,953,V
151,307,926,V
160,293,938,V
151,273,932,V
145,252,966,V
140,239,956,V
155,239,964,V
151,230,962,V
152,224,972,V
158,221,970,V
152,220,976,V
162,221,968,V
171,232,949,V
158,238,923,V
165,222,927,V
177,226,909,V
166,218,922,V
166,232,889,V
161,250,875,V
152,251,857,V
137,256,842,V
128,261,826,V
123,265,825,V
126,274,817,V
141,275,787,V
149,260,779,V
153,240,757,V
151,227,761,V
148,214,776,V
135,215,794,V
129,221,765,V
135,224,736,V
131,244,712,V
152,263,703,V
179,249,724,V
174,254,742,V
175,265,739,V
180,257,749,V
173,269,738,V
175,255,781,V
176,239,783,V
171,212,748,V
171,187,770,V
180,170,812,V
181,169,832,V
178,190,834,V
178,206,822,V
199,226,781,V
200,232,757,V
235,251,710,V
241,243,721,V
254,216,760,V
263,208,789,V
271,214,841,V
266,197,918,V
272,205,954,V
334,208,948,V
330,182,962,V
342,189,931,V
335,163,865,V
293,190,811,V
300,230,777,V
351,286,781,V
401,279,870,V
460,293,1001,V
457,285,1055,V
479,272,1062,V
482,239,1029,V
515,201,954,V
538,204,903,V
592,213,861,V
607,229,904,V
627,244,986,V
639,256,1085,V
625,259,1128,V
653,254,1139,V
603,198,1134,V
597,191,1111,V
613,208,1071,V
638,211,947,V
627,249,950,V
651,284,962,V
686,290,1009,V
669,251,1133,V
647,239,1156,V
675,214,1159,V
649,206,1180,V
673,195,1161,V
689,205,1163,V
687,226,1117,V
679,237,1062,V
688,260,1030,V
663,257,1045,V
653,250,1055,V
639,238,1062,V
623,261,996,V
619,283,957,V
611,288,921,V
620,284,876,V
600,284,835,V
584,282,813,V
572,275,788,V
570,273,801,V
552,279,803,V
541,282,828,V
551,295,814,V
547,284,787,V
542,287,777,V
540,290,776,V
553,292,792,V
546,291,819,V
547,304,807,V
561,327,833,V
553,330,851,V
560,342,873,V
571,379,935,V
605,352,980,V
605,367,958,V
605,378,960,V
617,356,989,V
619,360,1015,V
627,373,1012,V
639,388,1012,V
630,381,1037,V
618,372,1033,V
608,362,1035,V
602,350,1050,V
596,351,1056,V
583,349,1032,V
577,357,1004,V
570,374,1018,V
575,356,1031,V
572,322,1020,V
550,309,1021,V
528,296,1007,V
522,294,1025,V
532,320,993,V
544,344,981,V
546,320,968,V
560,299,995,V
558,254,1006,V
536,210,993,V
518,155,1009,V
511,124,966,V
476,127,937,V
483,139,943,V
467,145,921,V
476,125,969,V
488,110,988,V
482,98,987,V
461,49,1014,V
454,7,1014,V
422,-27,996,V
388,-37,985,V
400,-32,999,V
407,-24,983,V
388,-4,967,V
388,-7,922,V
372,-21,908,V
355,-69,898,V
340,-103,875,V
322,-143,829,V
311,-175,817,V
318,-180,816,V
322,-152,837,V
322,-119,830,V
335,-93,829,V
329,-78,839,V
323,-86,831,V
309,-127,839,V
296,-202,845,V
251,-258,807,V
247,-300,776,V
244,-285,735,V
255,-232,645,V
285,-182,590,V
276,-139,573,V
257,-123,562,V
220,-152,610,V
169,-195,628,V
124,-244,664,V
86,-283,701,V
73,-287,704,V
49,-291,715,V
58,-239,697,V
46,-206,688,V
26,-182,702,V
39,-170,706,V
19,-181,760,V
6,-193,832,V
7,-169,861,V
41,-168,924,V
69,-169,962,V
105,-141,962,V
132,-128,943,V
144,-121,937,V
165,-107,946,V
156,-98,941,V
167,-98,983,V
177,-93,1006,V
183,-92,1046,V
194,-112,1075,V
195,-117,1083,V
198,-114,1064,V
191,-95,1050,V
205,-92,1011,V
201,-89,1003,V
209,-93,990,V
183,-115,1005,V
180,-130,993,V
178,-133,1027,V
173,-146,1025,V
178,-169,1083,V
155,-152,1053,V
189,188,975,V
186,175,980,V
189,187,981,V
190,194,1005,V
185,200,997,V
187,226,984,V
191,238,990,V
178,241,972,V
193,230,956,V
180,241,947,V
202,240,954,V
217,239,961,V
204,248,969,V
209,256,975,V
220,251,995,V
217,258,1022,V
211,239,1010,V
198,234,982,V
199,226,994,V
191,228,998,V
182,236,982,V
173,252,958,V
160,259,944,V
168,261,918,V
168,276,905,V
154,269,914,V
159,272,901,V
151,265,887,V
133,267,862,V
133,251,844,V
115,246,817,V
109,250,770,V
109,250,717,V
106,247,693,V
85,269,646,V
114,250,622,V
107,232,581,V
129,207,604,V
165,164,613,V
178,141,656,V
225,127,677,V
216,121,697,V
220,116,711,V
235,114,758,V
248,108,747,V
236,128,789,V
208,134,848,V
237,156,853,V
235,129,839,V
232,125,815,V
214,117,814,V
214,138,779,V
223,153,785,V
207,180,767,V
228,203,779,V
249,179,770,V
254,195,743,V
262,201,797,V
286,153,800,V
256,145,809,V
276,119,777,V
270,120,739,V
275,91,768,V
291,84,846,V
294,105,903,V
334,105,915,V
372,128,896,V
404,159,931,V
437,162,912,V
448,182,946,V
492,179,966,V
542,147,967,V
544,117,1012,V
586,144,1000,V
614,172,1016,V
688,199,1062,V
730,250,1100,V
784,314,1103,V
795,342,1221,V
817,368,1198,V
783,322,1236,V
784,283,1183,V
733,278,1107,V
725,273,1074,V
715,295,1063,V
700,349,1066,V
701,373,1049,V
705,373,1047,V
706,328,1038,V
686,263,1022,V
652,198,1058,V
632,179,1051,V
619,157,1045,V
619,180,995,V
633,229,968,V
620,260,969,V
622,251,937,V
603,222,932,V
604,231,902,V
603,238,846,V
612,227,846,V
610,230,858,V
630,232,863,V
592,228,855,V
605,234,804,V
603,233,828,V
615,251,816,V
615,253,830,V
614,259,814,V
614,260,796,V
612,262,797,V
613,254,784,V
613,259,783,V
626,269,765,V
624,276,788,V
617,289,809,V
614,267,828,V
597,252,833,V
597,247,809,V
592,262,825,V
603,294,828,V
610,316,853,V
632,343,859,V
637,350,868,V
654,360,885,V
651,358,931,V
647,357,955,V
632,359,971,V
619,382,988,V
635,396,1030,V
631,412,1052,V
646,436,1012,V
661,453,998,V
648,455,987,V
661,460,1002,V
658,439,1000,V
648,413,989,V
636,410,988,V
614,401,965,V
605,395,1018,V
597,398,988,V
588,390,989,V
600,380,969,V
588,349,947,V
576,336,923,V
566,327,941,V
558,316,973,V
556,314,966,V
556,304,941,V
544,286,929,V
534,275,905,V
522,278,849,V
522,247,866,V
510,229,891,V
531,175,936,V
532,117,976,V
520,88,977,V
528,96,1022,V
535,107,1005,V
549,151,1006,V
577,165,995,V
551,165,978,V
534,136,924,V
507,87,923,V
495,15,893,V
467,-50,897,V
448,-73,866,V
425,-62,882,V
411,-47,825,V
422,-33,810,V
399,-29,810,V
394,-54,824,V
375,-100,861,V
368,-169,851,V
374,-235,795,V
376,-258,747,V
374,-248,693,V
371,-235,664,V
374,-221,627,V
361,-221,628,V
324,-235,616,V
282,-272,629,V
225,-302,611,V
192,-272,590,V
178,-245,519,V
192,-230,560,V
202,-209,593,V
204,-215,622,V
175,-237,647,V
154,-238,678,V
160,-233,725,V
159,-234,772,V
147,-219,791,V
155,-199,793,V
155,-180,825,V
162,-197,870,V
144,-197,880,V
136,-188,878,V
160,-176,900,V
160,-157,970,V
186,-120,984,V
216,-87,981,V
222,-67,1013,V
246,-87,1015,V
255,-82,1036,V
268,-78,1052,V
273,-75,1063,V
279,-61,1071,V
287,-47,1061,V
289,-34,1065,V
284,-16,1066,V
298,-30,1073,V
300,-24,1064,V
279,-58,1043,V
281,-54,1040,V
277,-77,1061,V
269,-96,1064,V
243,-127,1090,V
237,-134,1078,V
243,-154,1065,V
254,-102,1040,V
247,-75,1001,V
255,-67,987,V
268,-66,989,V
277,-60,977,V
236,-59,976,V
248,-49,983,V
226,-87,1003,V
208,-102,1009,V
123,338,769,V
118,337,789,V
119,341,766,V
125,330,732,V
120,324,738,V
130,323,710,V
142,329,696,V
159,352,689,V
153,349,671,V
150,361,626,V
129,331,621,V
134,320,593,V
127,306,644,V
118,309,667,V
176,282,734,V
183,267,798,V
193,287,793,V
234,301,761,V
216,294,750,V
273,282,762,V
273,252,785,V
271,205,848,V
241,180,919,V
245,145,957,V
240,139,999,V
272,147,1021,V
288,146,1021,V
294,144,985,V
284,162,940,V
334,149,917,V
307,122,921,V
289,138,950,V
313,137,949,V
318,162,985,V
329,185,986,V
355,182,1054,V
371,188,1056,V
404,183,1042,V
423,156,1030,V
394,173,1010,V
453,138,1012,V
460,116,1033,V
466,105,1074,V
467,102,1132,V
476,92,1151,V
462,124,1232,V
526,154,1193,V
519,153,1218,V
527,186,1200,V
556,181,1111,V
552,175,1076,V
547,166,1053,V
533,136,1089,V
520,150,1116,V
520,175,1122,V
533,210,1075,V
523,221,1097,V
531,213,1064,V
504,182,1016,V
482,149,995,V
465,129,983,V
445,147,996,V
442,174,1042,V
445,192,1025,V
458,211,989,V
465,205,959,V
467,191,896,V
466,193,891,V
465,207,915,V
465,213,922,V
465,225,938,V
